"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-location","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name","listing-card--owner-info__name","list-view-header"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-fatih-kiralik/daire/70388-5165","26","24.000","29-05-2025","Kiralık Daire","2 +
                          1","70 m²","8
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/8/7/0/7/4/4/fa93a162-97e2-4111-a47f-ee66701d8d46.jpg","EİDS onaylı","İstanbul / Küçükçekmece / Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/basokur-gayrimenkul-yatirim-danismanligi-70388","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/8/3/0/7/0/ac173016-b2b4-44a4-946c-bc8a385c675d.jpg","Başokur Gayrimenkul Yatırım Danışmanlığı","","Küçükçekmece Fatih Mah.Kapalı Otoparklı Yeni Binada 2+1"
"https://www.hepsiemlak.com/istanbul-kagithane-caglayan-kiralik/daire/120901-303","26","18.000","03-06-2025","Kiralık Daire","1 +
                          1","60 m²","8
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/1/9/0/0/3/4/4/1741444350-848405-44300914.jpeg","EİDS onaylı","İstanbul / Kağıthane / Çağlayan Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Kağıthane Çağlayan Mahallesi’nde Yeni Binada Teraslı 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-esenyurt-asik-veysel-kiralik/daire/90634-1177","17","20.000","31-05-2025","Kiralık Daire","1 +
                          1","101 m²","15
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/9/8/4/6/4/4/1747513606625-44648910.jpg","EİDS onaylı","İstanbul / Esenyurt / Aşık Veysel Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Parkcity Evlerinde Kiralik 101 M2 Brüt Net 72 M2  1+1 Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-ortabayir-kiralik/daire/18009-3670","17","25.000","04-06-2025","Kiralık Daire","2 +
                          1","100 m²","30
                        Yaşında","4. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/2/1/7/4/4/4/1744635352070-44471296.jpg","","İstanbul / Kağıthane / Ortabayır Mah.","","","","","","Kagıthane Ortabayır Metro Yanı 2+1balkonlu Kıralık Daıre"
"https://www.hepsiemlak.com/istanbul-kagithane-hurriyet-kiralik/daire/65982-2154","39","28.500","03-06-2025","Kiralık Daire","3 +
                          1","140 m²","35
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/1/9/7/3/7/4/4/1748955000-0940862-44737917.jpeg","EİDS onaylı","İstanbul / Kağıthane / Hürriyet Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Kağıthane Hürriyet Mahallesinde 3+1 Kiralık"
"https://www.hepsiemlak.com/istanbul-kadikoy-egitim-kiralik/daire/139509-269","25","36.000","03-06-2025","Kiralık Daire","2 +
                          1","110 m²","35
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/5/2/5/3/7/4/4/5d0f966b-31d3-4be0-95e9-7d77c0c4cb3b.jpg","EİDS onaylı","İstanbul / Kadıköy / Eğitim Mah.","https://www.hepsiemlak.com/emlak-ofisi/toprak-gayrimenkul-139509","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/9/0/5/9/3/1/ed686465-b1a3-4407-91d5-e74f6aabe800.jpg","Toprak Gayrimenkul","","Topraktan Ziverbey 110m2 2+1 İçi Masrafsız Ferah Balkonlu Daire"
"https://www.hepsiemlak.com/istanbul-atasehir-ataturk-kiralik/daire/159632-27","25","120.000","02-06-2025","Kiralık Daire","3 +
                          1","172 m²","Sıfır Bina","21 ve üzeri","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/5/1/3/7/4/4/1cad8ae792e85aea6ad99bd586a1c80d76dc79da89da53782cb6aab637c3c5419f28a8388d9e256f5f4931374bdf0f10.jpg","","İstanbul / Ataşehir / Atatürk Mah.","","","","","","Eşsiz Full Deniz Manzaralı Kiralık 3+1 Ataşehir Modern'de"
"https://www.hepsiemlak.com/istanbul-sariyer-maslak-kiralik/daire/154046-773","22","63.000","02-06-2025","Kiralık Daire","3 +
                          1","128 m²","5
                        Yaşında","15. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/0/6/0/3/7/4/4/0296144c-324a-42b3-abcd-07c5df11430e.jpg","","İstanbul / Sarıyer / Maslak Mah.","https://www.hepsiemlak.com/emlak-ofisi/easy-saygin-gayrimenkul-154046/bahar-bayrak-4337714","","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/1/7/7/3/3/4/1ca1f2c3-436d-4ba0-bef1-314ffacb206d.jpg","Easy & Saygın Gayrimenkul","Bahar
          Bayrak","Maslak Myhome Sitesinde 3+1 Kiralık Daire Boş Yüksek Kat"
"https://www.hepsiemlak.com/istanbul-esenyurt-incirtepe-kiralik/daire/692384-361","49","10.000","03-06-2025","Kiralık Daire","1 +
                          1","80 m²","24
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/6/6/7/2/7/4/4/1748799644202-44727665.jpg","EİDS onaylı","İstanbul / Esenyurt / İncirtepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Esenyurt'ta Herkese Uygun Geniş 1+1 Daire Uygun Fiyatlı"
"https://www.hepsiemlak.com/istanbul-sisli-mecidiyekoy-kiralik/daire/21867-2695","40","22.000","31-05-2025","Kiralık Daire","2 +
                          1","70 m²","16
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/3/2/2/7/4/4/2e82f21a6120ada9046cc51d601d8c1cc900e4c827558a1fc38f2142abb3676eef9224dfbcced5914d8acf060e2c9698.jpg","EİDS onaylı","İstanbul / Şişli / Mecidiyeköy Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Mecidiyeköy 2+1 Kiralık Daire !"
"https://www.hepsiemlak.com/istanbul-kartal-soganlik-yeni-kiralik/daire/31610-11065","55","39.000","03-06-2025","Kiralık Daire","2 +
                          1","98 m²","15
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/5/7/1/7/4/4/6b121176-2b0e-443a-896d-ed00eff4c49e.jpg","EİDS onaylı","İstanbul / Kartal / Soğanlık Yeni Mah.","https://www.hepsiemlak.com/emlak-ofisi/ilkemcity-31610","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/1/6/1/3/0/675d9e74-4712-48e0-b86c-f8d1092d8a06.jpg","İlkemcity","","İlkemcity Den Metro Yakını Kentplus Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/istanbul-maltepe-cevizli-kiralik/daire/130884-393","31","50.000","01-06-2025","Kiralık Daire","2 +
                          1","110 m²","7
                        Yaşında","8. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/1/1/1/7/4/4/1748515389-095716-44711160.jpeg","EİDS onaylı","İstanbul / Maltepe / Cevizli Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Enn Adalarda Havuzlu Manzaralı"
"https://www.hepsiemlak.com/istanbul-eyupsultan-topcular-kiralik/daire/45238-11855","35","35.000","29-05-2025","Kiralık Daire","3 +
                          1","130 m²","35
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/9/3/4/1/7/4/4/63c0130f-675a-42be-846f-2df532e7f639.jpg","EİDS onaylı","İstanbul / Eyüpsultan / Topçular Mah.","https://www.hepsiemlak.com/emlak-ofisi/remax-denge-45238","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/3/2/5/4/0/521a2ada-8ab2-4d28-97e3-fd6402364b03.jpg","Remax Denge","","Ahmet Sezer'den Topçular Mahallesi'nde Kiralık Bahçeli Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-levazim-kiralik/residence/8525-56774","35","300.000","03-06-2025","Kiralık Residence","1 +
                          1","169 m²","11
                        Yaşında","10. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/1/1/1/7/4/4/1b1aa1d9-f2ce-4534-97c9-9519e940bcd6.jpg","EİDS onaylı","İstanbul / Beşiktaş / Levazım Mah.","https://www.hepsiemlak.com/emlak-ofisi/versatie-selenium-twins-zorlu-center-8525","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/2/5/8/0/0/7d55d022-1b95-403d-96bf-b966e1d3818e.jpg","Versatıe Selenıum Twins Zorlu Center","","Zorlu Center'da 1+1 Kullanıma Hazır Daire"
"https://www.hepsiemlak.com/istanbul-kadikoy-erenkoy-kiralik/daire/106894-188","35","97.000","29-05-2025","Kiralık Daire","2 +
                          1","110 m²","Sıfır Bina","18. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","İstanbul / Kadıköy / Erenköy Mah.","","","","","","Erenköyde 18.Katta,Teraslı,Adalar Manzaralı Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/istanbul-esenyurt-yesilkent-kiralik/daire/124862-1260","40","15.000","28-05-2025","Kiralık Daire","1 +
                          1","63 m²","13
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/6/8/4/2/1/c69d48b8-d623-4613-9945-957799c4ca32.jpg","EİDS onaylı","İstanbul / Esenyurt / Yeşilkent Mah.","https://www.hepsiemlak.com/emlak-ofisi/akin-gayrimenkul-124862","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Akın Gayrimenkul","","İnnovia 2.Etap Geniş - Balkonlu - Eşyalı 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kadikoy-fenerbahce-kiralik/daire/1006-19220","35","145.000","28-05-2025","Kiralık Daire","3 +
                          2","190 m²","11
                        Yaşında","6. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/0/0/1/0/0/32529a92-71ff-4ea8-86c3-05797f1ae79e.jpg","EİDS onaylı","İstanbul / Kadıköy / Fenerbahçe Mah.","https://www.hepsiemlak.com/emlak-ofisi/mega-emlak-1006/mega-gayrimenkul-1006","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/0/0/1/0/0/153bf4ed-dd5f-40d0-b538-0fbd2187edde.jpg","Mega Emlak","Mega
          Gayrimenkul","Fenerbahçe Ordu Evi Ayanoğlu Caddesi Teraslı Dubleks Daire"
"https://www.hepsiemlak.com/istanbul-eyupsultan-merkez-kiralik/daire/43996-25110","34","19.500","28-05-2025","Kiralık Daire","2 +
                          1","75 m²","6
                        Yaşında","Kot 1","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/1/4/0/7/4/4/b9dff066-4694-457b-9919-88ce2ee5d239.jpg","EİDS onaylı","İstanbul / Eyüpsultan / Merkez Mah.","https://www.hepsiemlak.com/emlak-ofisi/koyuyesil-gayrimenkul-43996","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/9/9/3/4/0/4a9af117-1bb7-4ce4-bcdb-06dbfa06524d.jpg","Koyuyeşil Gayrimenkul","","Boş & Eşyalı Kiralık Daire - Otobüs Minibüslere 1 Dk - Eyüp Hastanesine Çok Yakın Konum"
"https://www.hepsiemlak.com/istanbul-beyoglu-kamer-hatun-kiralik/daire/73025-5992","55","50.000","03-06-2025","Kiralık Daire","2 +
                          1","90 m²","100
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/7/9/8/9/6/4/4/16fd1a86-7770-47c1-ba0a-83c7fa6c2bfc.jpg","EİDS onaylı","İstanbul / Beyoğlu / Kamer Hatun Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Beyoğlunda Özel Tasarım 2+1 Eşyalı Daire"
"https://www.hepsiemlak.com/istanbul-pendik-velibaba-kiralik/daire/155606-57","40","30.000","31-05-2025","Kiralık Daire","4 +
                          2","180 m²","15
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/6/5/8/8/6/4/4/2bdccbf896c534911cd2c9c16d8bfab033bd3fb887c7c0863606686f2f19fb6957dca3ce8cdc7ef31f1644a2871e0d7a.jpg","EİDS onaylı","İstanbul / Pendik / Velibaba Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Pendik Marmara Hastane Metroya Yürüme 4+2 Dubleks Kiralik Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-sultan-selim-kiralik/daire/156640-1","23","24.000","03-06-2025","Kiralık Daire","2 +
                          1","85 m²","25
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/6/7/8/6/4/4/891920f4-795d-45c8-a129-89b590b3968e.jpg","EİDS onaylı","İstanbul / Kağıthane / Sultan Selim Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Sultanselim Mah 2+1 Kiralık Daire Arakat"
"https://www.hepsiemlak.com/istanbul-sisli-bozkurt-kiralik/daire/31572-2765","51","35.000","03-06-2025","Kiralık Daire","1 +
                          1","80 m²","35
                        Yaşında","Kot 1","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/3/4/8/6/4/4/3d4cba44-6a94-4788-881a-07c1734f9c41.jpg","EİDS onaylı","İstanbul / Şişli / Bozkurt Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Şebnem Emlak,Tan Şişli Seymen Sok.1+1 80 M2 Full Eşyalı Kiralık Daire (boş)"
"https://www.hepsiemlak.com/istanbul-uskudar-sultantepe-kiralik/daire/157913-49","29","25.000","30-05-2025","Kiralık Daire","2 +
                          1","80 m²","35
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/2/6/0/8/6/4/4/e0e1851b-8edc-4b36-b133-75b7023ecdf1.jpg","EİDS onaylı","İstanbul / Üsküdar / Sultantepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Aktaş'tan Sultantepe'de 2+1 Balkonlu Manzaralı Arakat Daire."
"https://www.hepsiemlak.com/istanbul-kagithane-nurtepe-kiralik/daire/33600-50045","52","46.000","31-05-2025","Kiralık Daire","3 +
                          1","120 m²","8
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/9/0/8/6/4/4/1748113755-143032-44680911.jpeg","EİDS onaylı","İstanbul / Kağıthane / Nurtepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/art-emlak-real-estate-33600/hakan-cil-2417373","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/7/3/7/1/4/2/08db0b9f-f521-4a4f-97fe-c5d1bf411857.jpg","Art Emlak / Real Estate","Hakan
          Çil","Viva Residence Kağıthane Kiralık Metro Yanı 3+1 Çatı Dublex"
"https://www.hepsiemlak.com/istanbul-kagithane-seyrantepe-kiralik/daire/150747-243","35","36.500","03-06-2025","Kiralık Daire","2 +
                          1","110 m²","10
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/7/6/7/6/4/4/6f18b143-53d7-4520-8372-4d1ded7c0bb1.jpg","EİDS onaylı","İstanbul / Kağıthane / Seyrantepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/safir-gayrimenkul-150747","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/4/7/0/5/1/76ad30e0-3773-4566-88fa-906a1d64f06b.jpg","Safir Gayrimenkul","","Kağıthane Seyrantepe Ara Kat 110m² 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-gultepe-kiralik/daire/18825-2823","40","15.000","03-06-2025","Kiralık Daire","1 +
                          1","75 m²","29
                        Yaşında","Çatı Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/9/5/7/6/4/4/1748653758445-44675970.jpg","EİDS onaylı","İstanbul / Kağıthane / Gültepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","🔑 Kağıthane Gültepede Yeni Binada 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-bakirkoy-senlikkoy-kiralik/daire/4753-17488","49","57.000","04-06-2025","Kiralık Daire","3 +
                          1","165 m²","30
                        Yaşında","Giriş Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/3/5/6/6/4/4/21f4c21d-d000-4614-b909-94ceefe5de6d.jpg","EİDS onaylı","İstanbul / Bakırköy / Şenlikköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/gunyuzu-emlak-4753/cigdem-yavuz-4364083","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/3/8/0/4/6/3/4/0f599fc7-ff9b-4c94-92a8-be3e14408518.jpg","Günyüzü Emlak","Çiğdem
          Yavuz","Günyüzün'den Floryda Bahçe Kullanımlı  Düz Giriş 3.5+1 160 M2 Daire Kiralık"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-atakent-kiralik/daire/45799-3380","38","40.000","28-05-2025","Kiralık Daire","2 +
                          1","95 m²","12
                        Yaşında","8. Kat","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/3/3/2/6/6/4/4/06152c73-bea8-41ad-9334-bbe8c9454a1c.jpg","","İstanbul / Küçükçekmece / Atakent Mah.","","","","","","Atakent Dumankaya Konsept Halkalı 2+1 95m2 Eşyalı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kadikoy-suadiye-kiralik/daire/14946-13894","36","95.000","28-05-2025","Kiralık Daire","3 +
                          1","140 m²","Sıfır Bina","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/2/9/5/6/4/4/01855540-242b-4d7d-87fb-559319410386.jpg","EİDS onaylı","İstanbul / Kadıköy / Suadiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/city-gayrimenkul-14946/altug-ciftci-2469432","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/2/3/4/9/6/4/2/0707ebac-92e9-4884-9db3-1277c615babb.jpg","Cıty Gayrimenkul","Altuğ
          Çiftçi","Cıty Tek Yetkili Suadiye Bağdat Cad. Şaşkınbakkala Komşu 140m2 3+1"
"https://www.hepsiemlak.com/istanbul-kagithane-gultepe-kiralik/daire/58586-255","33","25.000","02-06-2025","Kiralık Daire","2 +
                          1","85 m²","8
                        Yaşında","Kot 1","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/2/5/5/6/4/4/1747658280245-44655230.jpg","EİDS onaylı","İstanbul / Kağıthane / Gültepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/enes-emlak-proje-gelistirme-ve-danismanlik-hiz-58586","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/8/5/8/5/0/3d8e0c39-9f9e-4173-a94f-60e1b8c5fe72.jpg","Enes Emlak Proje Geliştirme Ve Danışmanlık Hiz.","","Gültepe'de Kiralık 2+1 Yeni Binada Daire"
"https://www.hepsiemlak.com/istanbul-esenyurt-ucevler-kiralik/daire/152579-100","15","11.000","01-06-2025","Kiralık Daire","2 +
                          1","95 m²","7
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/2/4/5/6/4/4/2cbbc536-ab5b-4c1f-9cee-657b2272b3a7.jpg","EİDS onaylı","İstanbul / Esenyurt / Üçevler Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Üçevler Mah'de 2+1 Bahçeli Temiz Masrafsız Kiralık Bahçe Katı"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-yesilova-kiralik/daire/73663-5857","45","25.000","02-06-2025","Kiralık Daire","2 +
                          1","95 m²","25
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/4/6/5/6/4/4/7043c570-bcd7-4c31-b1c7-208215b21a1c.jpg","EİDS onaylı","İstanbul / Küçükçekmece / Yeşilova Mah.","https://www.hepsiemlak.com/emlak-ofisi/meral-emlak-gayrimenkul-ve-danismanlik-1993-73663","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/6/6/3/7/0/f83630e8-c0d8-4c56-8bc2-5cdc757ae458.jpeg","Meral Emlak Gayrimenkul Ve Danışmanlık 1993","","Meral R5428 Metrobüse 3 Dakika Mesafede İçi Sıfırlanmış 2+1"
"https://www.hepsiemlak.com/istanbul-beylikduzu-kavakli-kiralik/daire/139520-175","24","50.000","31-05-2025","Kiralık Daire","4 +
                          1","170 m²","Sıfır Bina","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/7/0/5/5/6/4/4/1747657764716-44655079.jpg","EİDS onaylı","İstanbul / Beylikdüzü / Kavaklı Mah.","https://www.hepsiemlak.com/emlak-ofisi/1453-gayrimenkul-yatirim-139520","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/2/5/9/3/1/ccec5993-1e06-4b8a-b503-c35e258939c0.jpg","1453 Gayrimenkul Yatırım","","İstanbul Beylikdüzü Kavaklı Da Alya Dream Sitesinde 4+1 Kiralık Sıfır Lüx Daire"
"https://www.hepsiemlak.com/istanbul-beyoglu-kocatepe-kiralik/daire/66277-4191","46","50.000","02-06-2025","Kiralık Daire","2 +
                          1","100 m²","65
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/8/7/4/6/4/4/542997d2-46e1-4a64-8cda-0230e4a36861.jpg","EİDS onaylı","İstanbul / Beyoğlu / Kocatepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","For Rent Furnıshed Apartment In Taksım Kiralık 2+1 Daire Eşyalı Lüks Daire"
"https://www.hepsiemlak.com/istanbul-kadikoy-merdivenkoy-kiralik/daire/23474-34268","35","49.000","31-05-2025","Kiralık Daire","3 +
                          1","140 m²","31
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/0/0/7/2/6/4/4/b9f055b2f74885554fe741347ff479e4ef50a66c120bbd8aebb18a33f5af6739cefe94f96c8226be53a940f903ad5349.jpg","EİDS onaylı","İstanbul / Kadıköy / Merdivenköy Mah.","https://www.hepsiemlak.com/emlak-ofisi/fidan-emlak-23474","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/4/7/4/3/2/0/81a6f7bf-537f-4f87-b640-2d7d6401974a.jpg","Fidan Emlak","","Fidan'dan Göztepe Benzinci Karşısı, Minibüse Yakın, 3+1 Bakımlı"
"https://www.hepsiemlak.com/istanbul-umraniye-esenevler-kiralik/daire/93181-5658","37","32.000","04-06-2025","Kiralık Daire","2 +
                          1","85 m²","9
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/0/4/2/6/4/4/e0bcc5ae-4f4e-4617-8813-d530fc6c3ff8.jpg","EİDS onaylı","İstanbul / Ümraniye / Esenevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/en-uygun-emlak-93181","https://hecdn01.hemlak.com/img/eids-logo-mini.png","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/8/1/3/9/0/fb88e20e-b403-4e86-8c57-ab65f275674d.jpeg","En Uygun Emlak","","Finans Merkezine Yakın Harika Genç Binada Ara Kat Boş 2+1 Daire"
"https://www.hepsiemlak.com/istanbul-kartal-esentepe-kiralik/daire/135074-299","29","27.500","04-06-2025","Kiralık Daire","1 +
                          1","60 m²","Sıfır Bina","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/1/0/1/6/4/4/1746913785965-44610137.jpg","EİDS onaylı","İstanbul / Kartal / Esentepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","","","Esentepe'de Metroya Yürüme Mesafesinde Kiralık Sıfır Daire"
